"SAMPLE_NUMBER","LOGIN_DATE","PRODUCT","PRODUCT_GRADE","X_CLIENT_CODE","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","DATE_STARTED","REPLICATE_COUNT","ORIGINAL_SAMPLE","TEXT_ID","REPORTABLE","DESCRIPTION","STATUS","CUSTOMER","PROJECT"
5982742,"24/02/2014 07:15:44 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.7853229593,2014-02-25 08:00:00,1,5982742,"QC-IRM001-5982742",TRUE,"In house standard reference material (batch analysis)","E","",""
5982750,"24/02/2014 07:20:43 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.84050561,2014-02-25 08:00:00,1,5982750,"QC-IRM001-5982750",TRUE,"In house standard reference material (batch analysis)","E","",""
5985725,"25/02/2014 07:15:20 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.779153869,2014-02-26 09:00:00,1,5985725,"QC-IRM001-5985725",TRUE,"In house standard reference material (batch analysis)","E","",""
5985729,"25/02/2014 07:16:08 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.7706670682,2014-02-26 09:00:00,1,5985729,"QC-IRM001-5985729",TRUE,"In house standard reference material (batch analysis)","E","",""
5990147,"26/02/2014 09:44:14 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.7446300716,2014-02-27 08:00:00,1,5990147,"QC-IRM001-5990147",TRUE,"In house standard reference material (batch analysis)","E","",""
5990152,"26/02/2014 09:46:20 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.7998576344,2014-02-27 08:00:00,1,5990152,"QC-IRM001-5990152",TRUE,"In house standard reference material (batch analysis)","E","",""
5991282,"26/02/2014 12:25:10 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.7604544356,2014-02-27 12:00:00,1,5991282,"QC-IRM001-5991282",TRUE,"In house standard reference material (batch analysis)","E","",""
5991284,"26/02/2014 12:26:26 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.8189290856,2014-02-27 12:00:00,1,5991284,"QC-IRM001-5991284",TRUE,"In house standard reference material (batch analysis)","E","",""
5993325,"27/02/2014 06:42:48 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.8047412321,2014-02-28 09:00:00,1,5993325,"QC-IRM001-5993325",TRUE,"In house standard reference material (batch analysis)","E","",""
5993330,"27/02/2014 06:44:31 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.8420017949,2014-02-28 09:00:00,1,5993330,"QC-IRM001-5993330",TRUE,"In house standard reference material (batch analysis)","E","",""
5997942,"28/02/2014 09:22:01 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.8165199729,2014-03-01 09:00:00,1,5997942,"QC-IRM001-5997942",TRUE,"In house standard reference material (batch analysis)","E","",""
5997955,"28/02/2014 09:25:29 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.8051582302,2014-03-01 09:00:00,1,5997955,"QC-IRM001-5997955",TRUE,"In house standard reference material (batch analysis)","E","",""
6003587,"03/03/2014 06:49:52 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.7962250961,2014-03-04 07:00:00,1,6003587,"QC-IRM001-6003587",TRUE,"In house standard reference material (batch analysis)","E","",""
6003598,"03/03/2014 06:52:17 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2284687834,2014-03-04 07:00:00,1,6003598,"QC-IRM001A-6003598",TRUE,"In house standard reference material (batch analysis)","E","",""
6004469,"03/03/2014 10:08:03 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",2.7288782544,2014-03-04 07:00:00,1,6004469,"QC-IRM001-6004469",TRUE,"In house standard reference material (batch analysis)","E","",""
6004479,"03/03/2014 10:10:08 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1886536237,2014-03-04 07:00:00,1,6004479,"QC-IRM001A-6004479",TRUE,"In house standard reference material (batch analysis)","E","",""
6006669,"04/03/2014 06:50:17 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3115217968,2014-03-05 08:00:00,1,6006669,"QC-IRM001-6006669",TRUE,"In house standard reference material (batch analysis)","E","",""
6006673,"04/03/2014 06:51:26 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3097969991,2014-03-05 08:00:00,1,6006673,"QC-IRM001-6006673",TRUE,"In house standard reference material (batch analysis)","E","",""
6012299,"05/03/2014 11:56:55 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2731435708,2014-03-06 10:00:00,1,6012299,"QC-IRM001A-6012299",TRUE,"In house standard reference material (batch analysis)","E","",""
6012313,"05/03/2014 11:58:59 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2052312805,2014-03-06 10:00:00,1,6012313,"QC-IRM001A-6012313",TRUE,"In house standard reference material (batch analysis)","E","",""
6013412,"05/03/2014 03:03:45 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.294004123,2014-03-05 15:00:00,1,6013412,"QC-IRM001A-6013412",TRUE,"In house standard reference material (batch analysis)","E","",""
6013413,"05/03/2014 03:04:04 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2865347798,2014-03-05 15:00:00,1,6013413,"QC-IRM001A-6013413",TRUE,"In house standard reference material (batch analysis)","E","",""
6015181,"06/03/2014 09:51:58 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2441781978,2014-03-06 19:00:00,1,6015181,"QC-IRM001A-6015181",TRUE,"In house standard reference material (batch analysis)","E","",""
6015190,"06/03/2014 09:53:50 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3028636721,2014-03-06 19:00:00,1,6015190,"QC-IRM001A-6015190",TRUE,"In house standard reference material (batch analysis)","E","",""
6018223,"07/03/2014 07:21:17 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2198666269,2014-03-08 08:00:00,1,6018223,"QC-IRM001A-6018223",TRUE,"In house standard reference material (batch analysis)","E","",""
6018236,"07/03/2014 07:22:51 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3490095482,2014-03-08 08:00:00,1,6018236,"QC-IRM001A-6018236",TRUE,"In house standard reference material (batch analysis)","E","",""
6029136,"12/03/2014 06:29:01 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3252062043,2014-03-12 14:00:00,1,6029136,"QC-IRM001A-6029136",TRUE,"In house standard reference material (batch analysis)","E","",""
6029167,"12/03/2014 06:43:06 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3477110087,2014-03-12 14:00:00,1,6029167,"QC-IRM001A-6029167",TRUE,"In house standard reference material (batch analysis)","E","",""
6029773,"12/03/2014 09:03:46 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1897602601,2014-03-13 11:00:00,1,6029773,"QC-IRM001A-6029773",TRUE,"In house standard reference material (batch analysis)","E","",""
6030287,"12/03/2014 10:30:30 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1305903399,2014-03-13 11:00:00,1,6030287,"QC-IRM001A-6030287",TRUE,"In house standard reference material (batch analysis)","E","",""
6036221,"13/03/2014 03:04:17 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.265016082,2014-03-14 18:00:00,1,6036221,"QC-IRM001A-6036221",TRUE,"In house standard reference material (batch analysis)","E","",""
6036222,"13/03/2014 03:06:24 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1786098256,2014-03-14 18:00:00,1,6036222,"QC-IRM001A-6036222",TRUE,"In house standard reference material (batch analysis)","E","",""
6045188,"17/03/2014 11:13:01 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2761310452,2014-03-18 07:00:00,1,6045188,"QC-IRM001A-6045188",TRUE,"In house standard reference material (batch analysis)","E","",""
6045202,"17/03/2014 11:15:56 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3262299639,2014-03-18 07:00:00,1,6045202,"QC-IRM001A-6045202",TRUE,"In house standard reference material (batch analysis)","E","",""
6047223,"17/03/2014 08:32:06 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2383485957,2014-03-17 21:00:00,1,6047223,"QC-IRM001A-6047223",TRUE,"In house standard reference material (batch analysis)","E","",""
6047224,"17/03/2014 08:33:39 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2046541439,2014-03-17 21:00:00,1,6047224,"QC-IRM001A-6047224",TRUE,"In house standard reference material (batch analysis)","E","",""
6047486,"18/03/2014 07:03:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3244962884,2014-03-18 16:00:00,1,6047486,"QC-IRM001A-6047486",TRUE,"In house standard reference material (batch analysis)","E","",""
6047552,"18/03/2014 07:43:23 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3146245896,2014-03-18 16:00:00,1,6047552,"QC-IRM001A-6047552",TRUE,"In house standard reference material (batch analysis)","E","",""
6052181,"19/03/2014 09:19:45 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2417605253,2014-03-19 11:00:00,1,6052181,"QC-IRM001A-6052181",TRUE,"In house standard reference material (batch analysis)","E","",""
6052221,"19/03/2014 09:22:59 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2690246517,2014-03-19 11:00:00,1,6052221,"QC-IRM001A-6052221",TRUE,"In house standard reference material (batch analysis)","E","",""
6054059,"19/03/2014 02:27:19 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2669002774,2014-03-20 08:00:00,1,6054059,"QC-IRM001A-6054059",TRUE,"In house standard reference material (batch analysis)","E","",""
6054084,"19/03/2014 02:29:07 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2935256121,2014-03-20 08:00:00,1,6054084,"QC-IRM001A-6054084",TRUE,"In house standard reference material (batch analysis)","E","",""
6055628,"20/03/2014 07:34:36 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2934432824,2014-03-20 16:00:00,1,6055628,"QC-IRM001A-6055628",TRUE,"In house standard reference material (batch analysis)","E","",""
6055629,"20/03/2014 07:36:14 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2403589619,2014-03-20 16:00:00,1,6055629,"QC-IRM001A-6055629",TRUE,"In house standard reference material (batch analysis)","E","",""
6061293,"21/03/2014 01:18:22 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2411180898,2014-03-22 09:00:00,1,6061293,"QC-IRM001A-6061293",TRUE,"In house standard reference material (batch analysis)","E","",""
6061315,"21/03/2014 01:21:10 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2190829088,2014-03-22 09:00:00,1,6061315,"QC-IRM001A-6061315",TRUE,"In house standard reference material (batch analysis)","E","",""
6065745,"24/03/2014 10:37:21 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2266058684,2014-03-25 10:00:00,1,6065745,"QC-IRM001A-6065745",TRUE,"In house standard reference material (batch analysis)","A","",""
6065763,"24/03/2014 10:40:34 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2393715342,2014-03-25 10:00:00,1,6065763,"QC-IRM001A-6065763",TRUE,"In house standard reference material (batch analysis)","A","",""
6066293,"24/03/2014 12:02:06 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2583297274,2014-03-25 10:00:00,1,6066293,"QC-IRM001A-6066293",TRUE,"In house standard reference material (batch analysis)","A","",""
6066299,"24/03/2014 12:06:00 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.255903429,2014-03-25 10:00:00,1,6066299,"QC-IRM001A-6066299",TRUE,"In house standard reference material (batch analysis)","A","",""
6070607,"25/03/2014 02:37:19 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2635860244,2014-03-26 11:00:00,1,6070607,"QC-IRM001A-6070607",TRUE,"In house standard reference material (batch analysis)","E","",""
6070611,"25/03/2014 02:39:45 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2596041909,2014-03-26 11:00:00,1,6070611,"QC-IRM001A-6070611",TRUE,"In house standard reference material (batch analysis)","E","",""
6074001,"26/03/2014 01:05:05 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2863159957,2014-03-27 10:00:00,1,6074001,"QC-IRM001A-6074001",TRUE,"In house standard reference material (batch analysis)","E","",""
6074006,"26/03/2014 01:07:07 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2761461665,2014-03-27 10:00:00,1,6074006,"QC-IRM001A-6074006",TRUE,"In house standard reference material (batch analysis)","E","",""
6074013,"26/03/2014 01:10:26 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2409673945,2014-03-26 20:00:00,1,6074013,"QC-IRM001A-6074013",TRUE,"In house standard reference material (batch analysis)","E","",""
6074016,"26/03/2014 01:11:24 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2472361311,2014-03-26 20:00:00,1,6074016,"QC-IRM001A-6074016",TRUE,"In house standard reference material (batch analysis)","E","",""
6077733,"27/03/2014 12:24:18 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2735896738,2014-03-28 07:00:00,1,6077733,"QC-IRM001A-6077733",TRUE,"In house standard reference material (batch analysis)","E","",""
6077746,"27/03/2014 12:27:12 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2328690548,2014-03-28 07:00:00,1,6077746,"QC-IRM001A-6077746",TRUE,"In house standard reference material (batch analysis)","E","",""
6078531,"27/03/2014 03:15:43 PM","QC","SRM","","ASHS040493","Ash @ 600°C","G_P_100G",3.2470253058,2014-03-28 07:00:00,1,6078531,"QC-IRM001A-6078531",TRUE,"In house standard reference material (batch analysis)","E","",""
6078537,"27/03/2014 03:16:43 PM","QC","SRM","","ASHS040493","Ash @ 600°C","G_P_100G",3.1811220938,2014-03-28 07:00:00,1,6078537,"QC-IRM001A-6078537",TRUE,"In house standard reference material (batch analysis)","E","",""
6079395,"28/03/2014 06:28:38 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3385132087,2014-03-28 13:00:00,1,6079395,"QC-IRM001A-6079395",TRUE,"In house standard reference material (batch analysis)","E","",""
6079396,"28/03/2014 06:29:44 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3227127902,2014-03-28 13:00:00,1,6079396,"QC-IRM001A-6079396",TRUE,"In house standard reference material (batch analysis)","E","",""
6079527,"28/03/2014 07:24:36 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2521594339,2014-03-29 11:00:00,1,6079527,"QC-IRM001A-6079527",TRUE,"In house standard reference material (batch analysis)","E","",""
6079538,"28/03/2014 07:32:09 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.21348197,2014-03-29 11:00:00,1,6079538,"QC-IRM001A-6079538",TRUE,"In house standard reference material (batch analysis)","E","",""
6080392,"28/03/2014 09:57:01 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2798086778,2014-03-29 11:00:00,1,6080392,"QC-IRM001A-6080392",TRUE,"In house standard reference material (batch analysis)","E","",""
6080417,"28/03/2014 09:58:32 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3274487776,2014-03-29 11:00:00,1,6080417,"QC-IRM001A-6080417",TRUE,"In house standard reference material (batch analysis)","E","",""
6086352,"31/03/2014 09:28:55 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2458467123,2014-04-01 09:00:00,1,6086352,"QC-IRM001A-6086352",TRUE,"In house standard reference material (batch analysis)","E","",""
6086354,"31/03/2014 09:29:16 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1856439574,2014-04-01 09:00:00,1,6086354,"QC-IRM001A-6086354",TRUE,"In house standard reference material (batch analysis)","E","",""
6087016,"31/03/2014 12:19:46 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2067359369,2014-04-01 09:00:00,1,6087016,"QC-IRM001A-6087016",TRUE,"In house standard reference material (batch analysis)","E","",""
6087034,"31/03/2014 12:22:06 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1766293446,2014-04-01 09:00:00,1,6087034,"QC-IRM001A-6087034",TRUE,"In house standard reference material (batch analysis)","E","",""
6089750,"01/04/2014 10:15:16 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.263959569,2014-04-02 08:00:00,1,6089750,"QC-IRM001A-6089750",TRUE,"In house standard reference material (batch analysis)","E","",""
6089765,"01/04/2014 10:16:37 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3696195715,2014-04-02 08:00:00,1,6089765,"QC-IRM001A-6089765",TRUE,"In house standard reference material (batch analysis)","E","",""
6092840,"02/04/2014 06:35:54 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2827937896,2014-04-02 13:00:00,1,6092840,"QC-IRM001A-6092840",TRUE,"In house standard reference material (batch analysis)","E","",""
6092842,"02/04/2014 06:36:54 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2844339859,2014-04-02 13:00:00,1,6092842,"QC-IRM001A-6092842",TRUE,"In house standard reference material (batch analysis)","E","",""
6096820,"03/04/2014 07:53:26 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2004107479,2014-04-03 16:00:00,1,6096820,"QC-IRM001A-6096820",TRUE,"In house standard reference material (batch analysis)","E","",""
6096821,"03/04/2014 07:54:17 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2355103951,2014-04-03 16:00:00,1,6096821,"QC-IRM001A-6096821",TRUE,"In house standard reference material (batch analysis)","E","",""
6101315,"04/04/2014 10:16:29 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2845393886,2014-04-04 19:00:00,1,6101315,"QC-IRM001A-6101315",TRUE,"In house standard reference material (batch analysis)","E","",""
6101334,"04/04/2014 10:17:54 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2100848212,2014-04-04 19:00:00,1,6101334,"QC-IRM001A-6101334",TRUE,"In house standard reference material (batch analysis)","E","",""
6102599,"04/04/2014 01:33:11 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2677311548,2014-04-05 11:00:00,1,6102599,"QC-IRM001A-6102599",TRUE,"In house standard reference material (batch analysis)","E","",""
6102609,"04/04/2014 01:34:47 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2732021876,2014-04-05 11:00:00,1,6102609,"QC-IRM001A-6102609",TRUE,"In house standard reference material (batch analysis)","E","",""
6106789,"07/04/2014 09:20:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3577270771,2014-04-08 09:00:00,1,6106789,"QC-IRM001A-6106789",TRUE,"In house standard reference material (batch analysis)","A","",""
6106804,"07/04/2014 09:23:46 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2574530908,2014-04-08 09:00:00,1,6106804,"QC-IRM001A-6106804",TRUE,"In house standard reference material (batch analysis)","A","",""
6108899,"08/04/2014 06:34:48 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.276481149,2014-04-09 07:00:00,1,6108899,"QC-IRM001A-6108899",TRUE,"In house standard reference material (batch analysis)","E","",""
6108902,"08/04/2014 06:36:03 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2699195311,2014-04-09 07:00:00,1,6108902,"QC-IRM001A-6108902",TRUE,"In house standard reference material (batch analysis)","E","",""
6112741,"09/04/2014 06:44:10 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2818532819,2014-04-09 19:00:00,1,6112741,"QC-IRM001A-6112741",TRUE,"In house standard reference material (batch analysis)","E","",""
6112746,"09/04/2014 06:45:24 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3084612136,2014-04-09 19:00:00,1,6112746,"QC-IRM001A-6112746",TRUE,"In house standard reference material (batch analysis)","E","",""
6114360,"09/04/2014 11:40:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2237413691,2014-04-10 07:00:00,1,6114360,"QC-IRM001A-6114360",TRUE,"In house standard reference material (batch analysis)","E","",""
6114368,"09/04/2014 11:42:17 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2414448669,2014-04-10 07:00:00,1,6114368,"QC-IRM001A-6114368",TRUE,"In house standard reference material (batch analysis)","E","",""
6116630,"10/04/2014 06:40:04 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2719744363,2014-04-11 07:00:00,1,6116630,"QC-IRM001A-6116630",TRUE,"In house standard reference material (batch analysis)","E","",""
6116631,"10/04/2014 06:43:26 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3101861713,2014-04-11 07:00:00,1,6116631,"QC-IRM001A-6116631",TRUE,"In house standard reference material (batch analysis)","E","",""
6120635,"11/04/2014 06:37:23 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2447808688,2014-04-11 18:00:00,1,6120635,"QC-IRM001A-6120635",TRUE,"In house standard reference material (batch analysis)","E","",""
6120640,"11/04/2014 06:38:38 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2892554149,2014-04-11 18:00:00,1,6120640,"QC-IRM001A-6120640",TRUE,"In house standard reference material (batch analysis)","E","",""
6121315,"11/04/2014 09:46:03 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2579001019,2014-04-11 18:00:00,1,6121315,"QC-IRM001A-6121315",TRUE,"In house standard reference material (batch analysis)","E","",""
6121316,"11/04/2014 09:46:56 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2509817567,2014-04-11 18:00:00,1,6121316,"QC-IRM001A-6121316",TRUE,"In house standard reference material (batch analysis)","E","",""
6122635,"11/04/2014 01:11:37 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2600831977,2014-04-12 08:00:00,1,6122635,"QC-IRM001A-6122635",TRUE,"In house standard reference material (batch analysis)","E","",""
6122673,"11/04/2014 01:13:41 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2649929671,2014-04-12 08:00:00,1,6122673,"QC-IRM001A-6122673",TRUE,"In house standard reference material (batch analysis)","E","",""
6127604,"14/04/2014 06:54:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2822554511,2014-04-15 07:00:00,1,6127604,"QC-IRM001A-6127604",TRUE,"In house standard reference material (batch analysis)","E","",""
6127605,"14/04/2014 06:55:37 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2497367665,2014-04-15 07:00:00,1,6127605,"QC-IRM001A-6127605",TRUE,"In house standard reference material (batch analysis)","E","",""
6128092,"14/04/2014 09:17:12 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3414634146,2014-04-15 08:00:00,1,6128092,"QC-IRM001A-6128092",TRUE,"In house standard reference material (batch analysis)","E","",""
6128095,"14/04/2014 09:18:33 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3203306399,2014-04-15 08:00:00,1,6128095,"QC-IRM001A-6128095",TRUE,"In house standard reference material (batch analysis)","E","",""
6130628,"15/04/2014 06:48:33 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3078411499,2014-04-16 08:00:00,1,6130628,"QC-IRM001A-6130628",TRUE,"In house standard reference material (batch analysis)","E","",""
6130629,"15/04/2014 06:50:29 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3009708738,2014-04-16 08:00:00,1,6130629,"QC-IRM001A-6130629",TRUE,"In house standard reference material (batch analysis)","E","",""
6136103,"16/04/2014 11:02:17 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2584067614,2014-04-17 08:00:00,1,6136103,"QC-IRM001A-6136103",TRUE,"In house standard reference material (batch analysis)","E","",""
6136131,"16/04/2014 11:04:45 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2826371206,2014-04-17 08:00:00,1,6136131,"QC-IRM001A-6136131",TRUE,"In house standard reference material (batch analysis)","E","",""
6136669,"16/04/2014 12:36:36 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2450029755,2014-04-17 08:00:00,1,6136669,"QC-IRM001A-6136669",TRUE,"In house standard reference material (batch analysis)","E","",""
6136683,"16/04/2014 12:38:26 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.254606246,2014-04-17 08:00:00,1,6136683,"QC-IRM001A-6136683",TRUE,"In house standard reference material (batch analysis)","E","",""
6139772,"17/04/2014 09:45:16 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2278683285,2014-04-18 08:00:00,1,6139772,"QC-IRM001A-6139772",TRUE,"In house standard reference material (batch analysis)","E","",""
6139782,"17/04/2014 09:47:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2657772346,2014-04-18 08:00:00,1,6139782,"QC-IRM001A-6139782",TRUE,"In house standard reference material (batch analysis)","E","",""
6148080,"22/04/2014 06:44:34 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2482821585,2014-04-23 08:00:00,1,6148080,"QC-IRM001A-6148080",TRUE,"In house standard reference material (batch analysis)","E","",""
6148083,"22/04/2014 06:45:56 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2118055556,2014-04-23 08:00:00,1,6148083,"QC-IRM001A-6148083",TRUE,"In house standard reference material (batch analysis)","E","",""
6150850,"23/04/2014 06:45:18 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3341137907,2014-04-23 16:00:00,1,6150850,"QC-IRM001A-6150850",TRUE,"In house standard reference material (batch analysis)","E","",""
6150851,"23/04/2014 06:46:54 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3325318586,2014-04-23 16:00:00,1,6150851,"QC-IRM001A-6150851",TRUE,"In house standard reference material (batch analysis)","E","",""
6154860,"24/04/2014 06:47:01 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2702470753,2014-04-25 09:00:00,1,6154860,"QC-IRM001A-6154860",TRUE,"In house standard reference material (batch analysis)","E","",""
6162859,"28/04/2014 09:29:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3277759253,2014-04-29 10:00:00,1,6162859,"QC-IRM001A-6162859",TRUE,"In house standard reference material (batch analysis)","E","",""
6162866,"28/04/2014 09:31:34 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3402351838,2014-04-29 10:00:00,1,6162866,"QC-IRM001A-6162866",TRUE,"In house standard reference material (batch analysis)","E","",""
6165241,"29/04/2014 07:14:10 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2623721316,2014-04-29 10:00:00,1,6165241,"QC-IRM001A-6165241",TRUE,"In house standard reference material (batch analysis)","E","",""
